Date,Province,Gender,Age group,Employment rate,Population,Unemployment rate
2020-03,British Columbia,Men+,55 years and over,39.8,777.0,5.8
2020-03,British Columbia,Total - Gender,15 to 24 years,46.7,611.8,19.6
2020-03,British Columbia,Total - Gender,15 to 64 years,70.1,3381.4,8.2
2020-03,British Columbia,Total - Gender,15 years and over,58.2,4298.3,7.9
2020-03,British Columbia,Total - Gender,25 to 54 years,80.5,2062.3,6.2
2020-03,British Columbia,Total - Gender,25 years and over,60.2,3686.5,6.2
2020-03,British Columbia,Total - Gender,55 years and over,34.3,1624.2,6.0
2020-03,British Columbia,Women+,15 to 24 years,44.5,298.5,22.4
2020-03,British Columbia,Women+,15 to 64 years,65.2,1697.7,9.3
2020-03,British Columbia,Women+,15 years and over,53.4,2182.3,9.0
2020-03,British Columbia,Women+,25 to 54 years,75.6,1036.6,7.2
2020-03,British Columbia,Women+,25 years and over,54.8,1883.8,7.0
2020-03,British Columbia,Women+,55 years and over,29.3,847.2,6.3
2020-03,Manitoba,Men+,15 to 24 years,51.7,88.7,13.7
2020-03,Manitoba,Men+,15 to 64 years,76.3,429.4,7.1
2020-03,Manitoba,Men+,15 years and over,65.6,524.8,7.0
2020-03,Manitoba,Men+,25 to 54 years,84.9,257.2,6.5
2020-03,Manitoba,Men+,25 years and over,68.4,436.1,5.8
2020-03,Manitoba,Men+,55 years and over,44.6,178.8,4.1
2020-03,Manitoba,Total - Gender,15 to 24 years,53.0,168.7,13.7
2020-03,Manitoba,Total - Gender,15 to 64 years,72.5,844.7,6.9
2020-03,Manitoba,Total - Gender,15 years and over,60.8,1051.4,6.6
2020-03,Manitoba,Total - Gender,25 to 54 years,81.4,508.4,5.6
2020-03,Manitoba,Total - Gender,25 years and over,62.3,882.7,5.4
2020-03,Manitoba,Total - Gender,55 years and over,36.4,374.3,4.8
2020-03,Manitoba,Women+,15 to 24 years,54.4,80.0,13.7
2020-03,Manitoba,Women+,15 to 64 years,68.6,415.3,6.6
2020-03,Manitoba,Women+,15 years and over,56.0,526.6,6.3
2020-03,Manitoba,Women+,25 to 54 years,77.7,251.2,4.6
2020-03,Manitoba,Women+,25 years and over,56.3,446.6,4.8
2020-03,Manitoba,Women+,55 years and over,28.8,195.5,5.7
2020-03,New Brunswick,Men+,15 to 24 years,51.5,40.8,17.1
2020-03,New Brunswick,Men+,15 to 64 years,71.5,239.3,9.8
2020-03,New Brunswick,Men+,15 years and over,57.4,315.5,10.0
2020-03,New Brunswick,Men+,25 to 54 years,82.1,137.6,8.3
2020-03,New Brunswick,Men+,25 years and over,58.4,274.6,9.0
2020-03,New Brunswick,Men+,55 years and over,34.5,137.0,10.8
2020-03,New Brunswick,Total - Gender,15 to 24 years,50.9,80.4,14.8
2020-03,New Brunswick,Total - Gender,15 to 64 years,68.7,484.1,9.2
2020-03,New Brunswick,Total - Gender,15 years and over,54.1,646.4,9.2
2020-03,New Brunswick,Total - Gender,25 to 54 years,79.0,280.1,7.7
2020-03,New Brunswick,Total - Gender,25 years and over,54.6,566.0,8.4
2020-03,New Brunswick,Total - Gender,55 years and over,30.6,286.0,10.3
2020-03,New Brunswick,Women+,15 to 24 years,50.3,39.6,12.3
2020-03,New Brunswick,Women+,15 to 64 years,65.8,244.8,8.4
2020-03,New Brunswick,Women+,15 years and over,50.9,331.0,8.4
2020-03,New Brunswick,Women+,25 to 54 years,76.2,142.4,7.0
2020-03,New Brunswick,Women+,25 years and over,51.0,291.4,7.8
2020-03,New Brunswick,Women+,55 years and over,27.0,149.0,9.9
2020-03,Newfoundland and Labrador,Men+,15 to 24 years,34.5,28.4,23.4
2020-03,Newfoundland and Labrador,Men+,15 to 64 years,62.1,167.4,14.3
2020-03,Newfoundland and Labrador,Men+,15 years and over,49.7,221.1,14.7
2020-03,Newfoundland and Labrador,Men+,25 to 54 years,75.4,96.5,11.9
2020-03,Newfoundland and Labrador,Men+,25 years and over,51.9,192.7,13.7
2020-03,Newfoundland and Labrador,Men+,55 years and over,28.4,96.2,18.0
2020-03,Newfoundland and Labrador,Total - Gender,15 to 24 years,43.8,54.6,17.0
2020-03,Newfoundland and Labrador,Total - Gender,15 to 64 years,63.2,336.1,11.4
2020-03,Newfoundland and Labrador,Total - Gender,15 years and over,49.5,449.5,11.6
2020-03,Newfoundland and Labrador,Total - Gender,25 to 54 years,76.2,195.4,9.3
2020-03,Newfoundland and Labrador,Total - Gender,25 years and over,50.3,394.8,10.9
2020-03,Newfoundland and Labrador,Total - Gender,55 years and over,25.0,199.4,15.4
2020-03,Newfoundland and Labrador,Women+,15 to 24 years,53.2,26.3,11.9
2020-03,Newfoundland and Labrador,Women+,15 to 64 years,64.3,168.8,8.4
2020-03,Newfoundland and Labrador,Women+,15 years and over,49.3,228.4,8.5
2020-03,Newfoundland and Labrador,Women+,25 to 54 years,76.8,98.9,6.7
2020-03,Newfoundland and Labrador,Women+,25 years and over,48.8,202.1,8.0
2020-03,Newfoundland and Labrador,Women+,55 years and over,22.0,103.2,12.1
2020-03,Nova Scotia,Men+,15 to 24 years,48.2,56.6,22.2
2020-03,Nova Scotia,Men+,15 to 64 years,68.2,305.5,11.3
2020-03,Nova Scotia,Men+,15 years and over,55.9,398.3,10.5
2020-03,Nova Scotia,Men+,25 to 54 years,80.5,173.5,8.1
2020-03,Nova Scotia,Men+,25 years and over,57.2,341.7,8.6
2020-03,Nova Scotia,Men+,55 years and over,33.2,168.2,9.7
2020-03,Nova Scotia,Total - Gender,15 to 24 years,50.6,109.7,17.2
2020-03,Nova Scotia,Total - Gender,15 to 64 years,67.0,619.7,10.1
2020-03,Nova Scotia,Total - Gender,15 years and over,53.7,819.1,9.9
2020-03,Nova Scotia,Total - Gender,25 to 54 years,77.6,355.9,9.1
2020-03,Nova Scotia,Total - Gender,25 years and over,54.2,709.4,8.8
2020-03,Nova Scotia,Total - Gender,55 years and over,30.5,353.5,8.1
2020-03,Nova Scotia,Women+,15 to 24 years,53.1,53.1,11.3
2020-03,Nova Scotia,Women+,15 to 64 years,65.8,314.2,8.9
2020-03,Nova Scotia,Women+,15 years and over,51.5,420.8,9.4
2020-03,Nova Scotia,Women+,25 to 54 years,74.9,182.4,10.0
2020-03,Nova Scotia,Women+,25 years and over,51.3,367.7,9.0
2020-03,Nova Scotia,Women+,55 years and over,28.1,185.3,6.3
2020-03,Ontario,Men+,15 to 24 years,46.6,959.5,15.7
2020-03,Ontario,Men+,15 to 64 years,73.4,4867.3,8.1
2020-03,Ontario,Men+,15 years and over,63.0,6001.2,7.8
2020-03,Ontario,Men+,25 to 54 years,83.8,2917.4,6.9
2020-03,Ontario,Men+,25 years and over,66.1,5041.8,6.6
2020-03,Ontario,Men+,55 years and over,41.9,2124.4,5.9
2020-03,Ontario,Total - Gender,15 to 24 years,45.1,1848.5,16.8
2020-03,Ontario,Total - Gender,15 to 64 years,68.7,9734.4,8.7
2020-03,Ontario,Total - Gender,15 years and over,57.7,12205.2,8.5
2020-03,Ontario,Total - Gender,25 to 54 years,78.2,5871.7,7.7
2020-03,Ontario,Total - Gender,25 years and over,59.9,10356.7,7.2
2020-03,Ontario,Total - Gender,55 years and over,35.9,4484.9,5.9
2020-03,Ontario,Women+,15 to 24 years,43.6,889.0,18.0
2020-03,Ontario,Women+,15 to 64 years,64.0,4867.1,9.3
2020-03,Ontario,Women+,15 years and over,52.5,6203.9,9.2
2020-03,Ontario,Women+,25 to 54 years,72.7,2954.3,8.5
2020-03,Ontario,Women+,25 years and over,54.0,5314.9,7.9
2020-03,Ontario,Women+,55 years and over,30.5,2360.6,5.9
2020-03,Prince Edward Island,Men+,15 to 24 years,54.9,10.2,11.1
2020-03,Prince Edward Island,Men+,15 to 64 years,71.4,49.6,10.6
2020-03,Prince Edward Island,Men+,15 years and over,60.7,63.6,10.2
2020-03,Prince Edward Island,Men+,25 to 54 years,81.5,28.1,11.2
2020-03,Prince Edward Island,Men+,25 years and over,61.8,53.4,10.1
2020-03,Prince Edward Island,Men+,55 years and over,39.9,25.3,7.3
2020-03,Prince Edward Island,Total - Gender,15 to 24 years,57.5,20.0,11.5
2020-03,Prince Edward Island,Total - Gender,15 to 64 years,71.1,101.1,9.8
2020-03,Prince Edward Island,Total - Gender,15 years and over,58.6,131.2,9.4
2020-03,Prince Edward Island,Total - Gender,25 to 54 years,79.9,57.7,9.6
2020-03,Prince Edward Island,Total - Gender,25 years and over,58.7,111.2,9.1
2020-03,Prince Edward Island,Total - Gender,55 years and over,35.9,53.5,7.7
2020-03,Prince Edward Island,Women+,15 to 24 years,61.2,9.8,11.8
2020-03,Prince Edward Island,Women+,15 to 64 years,70.9,51.5,8.7
2020-03,Prince Edward Island,Women+,15 years and over,56.7,67.6,8.6
2020-03,Prince Edward Island,Women+,25 to 54 years,78.4,29.6,8.0
2020-03,Prince Edward Island,Women+,25 years and over,55.9,57.8,8.0
2020-03,Prince Edward Island,Women+,55 years and over,32.3,28.2,8.0
2020-03,Quebec,Men+,15 to 24 years,58.0,465.8,13.9
2020-03,Quebec,Men+,15 to 64 years,75.6,2747.2,7.0
2020-03,Quebec,Men+,15 years and over,62.3,3486.9,7.1
2020-03,Quebec,Men+,25 to 54 years,84.6,1662.1,5.3
2020-03,Quebec,Men+,25 years and over,62.9,3021.1,6.0
2020-03,Quebec,Men+,55 years and over,36.4,1358.9,8.0
2020-03,Quebec,Total - Gender,15 to 24 years,57.3,911.2,17.9
2020-03,Quebec,Total - Gender,15 to 64 years,72.1,5427.6,8.4
2020-03,Quebec,Total - Gender,15 years and over,58.0,7010.9,8.6
2020-03,Quebec,Total - Gender,25 to 54 years,81.5,3277.4,6.4
2020-03,Quebec,Total - Gender,25 years and over,58.1,6099.7,7.0
2020-03,Quebec,Total - Gender,55 years and over,31.0,2822.4,8.9
2020-03,Quebec,Women+,15 to 24 years,56.6,445.4,21.8
2020-03,Quebec,Women+,15 to 64 years,68.6,2680.3,9.9
2020-03,Quebec,Women+,15 years and over,53.8,3524.0,10.2
2020-03,Quebec,Women+,25 to 54 years,78.2,1615.3,7.6
2020-03,Quebec,Women+,25 years and over,53.4,3078.7,8.2
2020-03,Quebec,Women+,55 years and over,26.0,1463.4,9.9
2020-03,Saskatchewan,Men+,15 to 24 years,56.1,68.3,14.1
2020-03,Saskatchewan,Men+,15 to 64 years,77.1,360.7,7.8
2020-03,Saskatchewan,Men+,15 years and over,68.0,443.8,7.1
2020-03,Saskatchewan,Men+,25 to 54 years,86.0,218.8,6.2
2020-03,Saskatchewan,Men+,25 years and over,70.2,375.4,6.0
2020-03,Saskatchewan,Men+,55 years and over,48.2,156.7,5.6
2020-03,Saskatchewan,Total - Gender,15 to 24 years,52.3,131.5,16.6
2020-03,Saskatchewan,Total - Gender,15 to 64 years,73.3,708.5,7.7
2020-03,Saskatchewan,Total - Gender,15 years and over,62.7,884.9,7.3
2020-03,Saskatchewan,Total - Gender,25 to 54 years,82.5,430.5,5.7
2020-03,Saskatchewan,Total - Gender,25 years and over,64.5,753.4,5.8
2020-03,Saskatchewan,Total - Gender,55 years and over,40.5,322.9,5.9
2020-03,Saskatchewan,Women+,15 to 24 years,48.3,63.2,19.5
2020-03,Saskatchewan,Women+,15 to 64 years,69.4,347.8,7.7
2020-03,Saskatchewan,Women+,15 years and over,57.4,441.1,7.4
2020-03,Saskatchewan,Women+,25 to 54 years,78.9,211.7,5.2
2020-03,Saskatchewan,Women+,25 years and over,58.8,378.0,5.4
2020-03,Saskatchewan,Women+,55 years and over,33.3,166.2,6.4
2020-04,Alberta,Men+,15 to 24 years,39.2,266.9,23.4
2020-04,Alberta,Men+,15 to 64 years,68.2,1479.8,13.5
2020-04,Alberta,Men+,15 years and over,60.8,1751.9,12.5
2020-04,Alberta,Men+,25 to 54 years,76.5,939.5,10.6
2020-04,Alberta,Men+,25 years and over,64.7,1485.0,11.1
2020-04,Alberta,Men+,55 years and over,44.3,545.5,12.7
2020-04,Alberta,Total - Gender,15 to 24 years,35.4,520.1,27.0
2020-04,Alberta,Total - Gender,15 to 64 years,63.4,2922.3,13.8
2020-04,Alberta,Total - Gender,15 years and over,55.5,3493.8,13.1
2020-04,Alberta,Total - Gender,25 to 54 years,72.4,1858.3,11.5
2020-04,Alberta,Total - Gender,25 years and over,59.0,2973.7,11.4
2020-04,Alberta,Total - Gender,55 years and over,36.7,1115.4,11.2
2020-04,Alberta,Women+,15 to 24 years,31.3,253.2,31.2
2020-04,Alberta,Women+,15 to 64 years,58.5,1442.5,14.2
2020-04,Alberta,Women+,15 years and over,50.2,1741.9,13.9
2020-04,Alberta,Women+,25 to 54 years,68.3,918.8,12.4
2020-04,Alberta,Women+,25 years and over,53.4,1488.8,11.7
2020-04,Alberta,Women+,55 years and over,29.4,570.0,8.8
2020-04,British Columbia,Men+,15 to 24 years,41.1,313.3,20.3
2020-04,British Columbia,Men+,15 to 64 years,66.6,1685.4,12.2
2020-04,British Columbia,Men+,15 years and over,56.7,2118.9,11.4
2020-04,British Columbia,Men+,25 to 54 years,76.2,1027.4,10.7
2020-04,British Columbia,Men+,25 years and over,59.4,1805.6,10.2
2020-04,British Columbia,Men+,55 years and over,37.3,778.2,8.8
2020-04,British Columbia,Total - Gender,15 to 24 years,37.7,612.1,24.7
2020-04,British Columbia,Total - Gender,15 to 64 years,62.5,3384.6,12.3
2020-04,British Columbia,Total - Gender,15 years and over,52.2,4304.1,11.9
2020-04,British Columbia,Total - Gender,25 to 54 years,72.1,2065.2,10.3
2020-04,British Columbia,Total - Gender,25 years and over,54.6,3691.9,10.2
2020-04,British Columbia,Total - Gender,55 years and over,32.5,1626.8,10.0
2020-04,British Columbia,Women+,15 to 24 years,34.2,298.8,29.5
2020-04,British Columbia,Women+,15 to 64 years,58.3,1699.1,12.5
2020-04,British Columbia,Women+,15 years and over,47.9,2185.2,12.5
2020-04,British Columbia,Women+,25 to 54 years,68.0,1037.8,9.7
2020-04,British Columbia,Women+,25 years and over,50.0,1886.4,10.1
2020-04,British Columbia,Women+,55 years and over,28.0,848.6,11.4
2020-04,Manitoba,Men+,15 to 24 years,42.1,88.7,25.7
2020-04,Manitoba,Men+,15 to 64 years,69.0,429.3,11.5
2020-04,Manitoba,Men+,15 years and over,59.7,525.0,11.6
2020-04,Manitoba,Men+,25 to 54 years,78.5,257.2,9.7
2020-04,Manitoba,Men+,25 years and over,63.2,436.3,9.2
2020-04,Manitoba,Men+,55 years and over,41.3,179.1,7.9
2020-04,Manitoba,Total - Gender,15 to 24 years,41.1,168.5,25.3
2020-04,Manitoba,Total - Gender,15 to 64 years,65.2,844.3,11.4
2020-04,Manitoba,Total - Gender,15 years and over,54.8,1051.6,11.5
2020-04,Manitoba,Total - Gender,25 to 54 years,74.3,508.2,9.7
2020-04,Manitoba,Total - Gender,25 years and over,57.4,883.1,9.2
2020-04,Manitoba,Total - Gender,55 years and over,34.6,374.9,7.6
2020-04,Manitoba,Women+,15 to 24 years,39.9,79.9,24.8
2020-04,Manitoba,Women+,15 to 64 years,61.2,415.0,11.3
2020-04,Manitoba,Women+,15 years and over,50.0,526.6,11.4
2020-04,Manitoba,Women+,25 to 54 years,69.9,251.0,9.8
2020-04,Manitoba,Women+,25 years and over,51.8,446.8,9.1
2020-04,Manitoba,Women+,55 years and over,28.5,195.8,7.2
2020-04,New Brunswick,Men+,15 to 24 years,39.6,40.9,28.6
2020-04,New Brunswick,Men+,15 to 64 years,62.3,239.3,15.1
2020-04,New Brunswick,Men+,15 years and over,50.8,315.7,14.5
2020-04,New Brunswick,Men+,25 to 54 years,72.7,137.6,12.0
2020-04,New Brunswick,Men+,25 years and over,52.5,274.8,12.6
2020-04,New Brunswick,Men+,55 years and over,32.2,137.3,14.0
2020-04,New Brunswick,Total - Gender,15 to 24 years,40.4,80.4,25.6
2020-04,New Brunswick,Total - Gender,15 to 64 years,60.3,484.1,15.0
2020-04,New Brunswick,Total - Gender,15 years and over,48.0,646.8,14.4
2020-04,New Brunswick,Total - Gender,25 to 54 years,70.1,279.9,12.9
2020-04,New Brunswick,Total - Gender,25 years and over,49.0,566.4,12.9
2020-04,New Brunswick,Total - Gender,55 years and over,28.5,286.5,13.0
2020-04,New Brunswick,Women+,15 to 24 years,41.2,39.6,22.4
2020-04,New Brunswick,Women+,15 to 64 years,58.4,244.7,14.8
2020-04,New Brunswick,Women+,15 years and over,45.2,331.1,14.4
2020-04,New Brunswick,Women+,25 to 54 years,67.5,142.3,13.8
2020-04,New Brunswick,Women+,25 years and over,45.8,291.6,13.3
2020-04,New Brunswick,Women+,55 years and over,25.1,149.2,11.8
2020-04,Newfoundland and Labrador,Men+,15 to 24 years,29.3,28.3,29.9
2020-04,Newfoundland and Labrador,Men+,15 to 64 years,53.8,167.1,20.9
2020-04,Newfoundland and Labrador,Men+,15 years and over,43.1,221.0,19.6
2020-04,Newfoundland and Labrador,Men+,25 to 54 years,65.6,96.4,16.0
2020-04,Newfoundland and Labrador,Men+,25 years and over,45.1,192.7,18.5
2020-04,Newfoundland and Labrador,Men+,55 years and over,24.6,96.3,24.5
2020-04,Newfoundland and Labrador,Total - Gender,15 to 24 years,36.8,54.6,24.6
2020-04,Newfoundland and Labrador,Total - Gender,15 to 64 years,54.9,335.7,16.3
2020-04,Newfoundland and Labrador,Total - Gender,15 years and over,43.0,449.3,15.6
2020-04,Newfoundland and Labrador,Total - Gender,25 to 54 years,67.2,195.0,12.5
2020-04,Newfoundland and Labrador,Total - Gender,25 years and over,43.9,394.8,14.4
2020-04,Newfoundland and Labrador,Total - Gender,55 years and over,21.1,199.7,19.8
2020-04,Newfoundland and Labrador,Women+,15 to 24 years,45.2,26.3,21.2
2020-04,Newfoundland and Labrador,Women+,15 to 64 years,56.0,168.5,11.4
2020-04,Newfoundland and Labrador,Women+,15 years and over,43.0,228.3,11.4
2020-04,Newfoundland and Labrador,Women+,25 to 54 years,68.8,98.7,9.0
2020-04,Newfoundland and Labrador,Women+,25 years and over,42.8,202.0,9.8
2020-04,Newfoundland and Labrador,Women+,55 years and over,17.9,103.4,12.7
2020-04,Nova Scotia,Men+,15 to 24 years,39.2,56.7,31.1
2020-04,Nova Scotia,Men+,15 to 64 years,62.6,305.8,13.8
2020-04,Nova Scotia,Men+,15 years and over,51.5,398.9,13.1
2020-04,Nova Scotia,Men+,25 to 54 years,74.3,173.7,10.3
2020-04,Nova Scotia,Men+,25 years and over,53.6,342.2,10.3
2020-04,Nova Scotia,Men+,55 years and over,32.3,168.5,10.2
2020-04,Nova Scotia,Total - Gender,15 to 24 years,39.3,109.8,28.2
2020-04,Nova Scotia,Total - Gender,15 to 64 years,60.2,620.1,13.3
2020-04,Nova Scotia,Total - Gender,15 years and over,48.4,820.0,12.8
2020-04,Nova Scotia,Total - Gender,25 to 54 years,72.1,356.0,10.2
2020-04,Nova Scotia,Total - Gender,25 years and over,49.8,710.2,10.4
2020-04,Nova Scotia,Total - Gender,55 years and over,27.4,354.1,10.7
2020-04,Nova Scotia,Women+,15 to 24 years,39.5,53.1,25.0
2020-04,Nova Scotia,Women+,15 to 64 years,57.7,314.3,12.7
2020-04,Nova Scotia,Women+,15 years and over,45.4,421.1,12.4
2020-04,Nova Scotia,Women+,25 to 54 years,70.0,182.4,10.2
2020-04,Nova Scotia,Women+,25 years and over,46.3,368.0,10.5
2020-04,Nova Scotia,Women+,55 years and over,23.0,185.6,11.3
2020-04,Ontario,Men+,15 to 24 years,37.6,959.7,23.9
2020-04,Ontario,Men+,15 to 64 years,66.3,4871.6,11.9
2020-04,Ontario,Men+,15 years and over,56.9,6008.1,11.2
2020-04,Ontario,Men+,25 to 54 years,76.6,2920.3,9.6
2020-04,Ontario,Men+,25 years and over,60.5,5048.4,9.5
2020-04,Ontario,Men+,55 years and over,38.4,2128.0,8.9
2020-04,Ontario,Total - Gender,15 to 24 years,36.1,1849.1,25.1
2020-04,Ontario,Total - Gender,15 to 64 years,62.0,9741.5,12.3
2020-04,Ontario,Total - Gender,15 years and over,51.9,12217.8,12.1
2020-04,Ontario,Total - Gender,25 to 54 years,71.8,5876.2,10.4
2020-04,Ontario,Total - Gender,25 years and over,54.8,10368.7,10.3
2020-04,Ontario,Total - Gender,55 years and over,32.5,4492.5,9.9
2020-04,Ontario,Women+,15 to 24 years,34.5,889.4,26.6
2020-04,Ontario,Women+,15 to 64 years,57.7,4869.9,12.8
2020-04,Ontario,Women+,15 years and over,47.2,6209.7,13.1
2020-04,Ontario,Women+,25 to 54 years,67.0,2955.8,11.2
2020-04,Ontario,Women+,25 years and over,49.3,5320.3,11.2
2020-04,Ontario,Women+,55 years and over,27.2,2364.5,11.1
2020-04,Prince Edward Island,Men+,15 to 24 years,49.5,10.3,15.0
2020-04,Prince Edward Island,Men+,15 to 64 years,66.4,49.7,11.1
2020-04,Prince Edward Island,Men+,15 years and over,56.8,63.7,10.4
2020-04,Prince Edward Island,Men+,25 to 54 years,75.2,28.2,9.4
2020-04,Prince Edward Island,Men+,25 years and over,58.3,53.5,9.6
2020-04,Prince Edward Island,Men+,55 years and over,39.5,25.3,9.9
2020-04,Prince Edward Island,Total - Gender,15 to 24 years,47.3,20.1,15.0
2020-04,Prince Edward Island,Total - Gender,15 to 64 years,64.4,101.3,11.5
2020-04,Prince Edward Island,Total - Gender,15 years and over,52.9,131.5,11.5
2020-04,Prince Edward Island,Total - Gender,25 to 54 years,73.5,57.8,10.9
2020-04,Prince Edward Island,Total - Gender,25 years and over,53.9,111.4,10.7
2020-04,Prince Edward Island,Total - Gender,55 years and over,32.8,53.6,10.7
2020-04,Prince Edward Island,Women+,15 to 24 years,45.5,9.9,15.1
2020-04,Prince Edward Island,Women+,15 to 64 years,62.4,51.6,12.0
2020-04,Prince Edward Island,Women+,15 years and over,49.3,67.8,12.3
2020-04,Prince Edward Island,Women+,25 to 54 years,72.0,29.6,12.3
2020-04,Prince Edward Island,Women+,25 years and over,49.9,57.9,11.9
2020-04,Prince Edward Island,Women+,55 years and over,26.9,28.3,10.5
2020-04,Quebec,Men+,15 to 24 years,43.9,466.2,31.8
2020-04,Quebec,Men+,15 to 64 years,63.4,2748.2,19.3
2020-04,Quebec,Men+,15 years and over,52.2,3489.3,18.6
2020-04,Quebec,Men+,25 to 54 years,73.2,1662.6,15.7
2020-04,Quebec,Men+,25 years and over,53.5,3023.1,16.6
2020-04,Quebec,Men+,55 years and over,29.3,1360.5,19.2
2020-04,Quebec,Total - Gender,15 to 24 years,43.0,911.6,32.8
2020-04,Quebec,Total - Gender,15 to 64 years,62.3,5428.7,18.4
2020-04,Quebec,Total - Gender,15 years and over,50.0,7014.8,18.2
2020-04,Quebec,Total - Gender,25 to 54 years,72.6,3277.9,15.3
2020-04,Quebec,Total - Gender,25 years and over,51.0,6103.2,16.0
2020-04,Quebec,Total - Gender,55 years and over,26.0,2825.3,18.0
2020-04,Quebec,Women+,15 to 24 years,42.2,445.5,33.7
2020-04,Quebec,Women+,15 to 64 years,61.2,2680.5,17.4
2020-04,Quebec,Women+,15 years and over,47.8,3525.5,17.8
2020-04,Quebec,Women+,25 to 54 years,72.1,1615.3,14.9
2020-04,Quebec,Women+,25 years and over,48.7,3080.0,15.2
2020-04,Quebec,Women+,55 years and over,22.8,1464.8,16.5
2020-04,Saskatchewan,Men+,15 to 24 years,46.0,68.3,19.1
2020-04,Saskatchewan,Men+,15 to 64 years,68.8,360.2,11.5
2020-04,Saskatchewan,Men+,15 years and over,61.4,443.5,10.3
2020-04,Saskatchewan,Men+,25 to 54 years,78.3,218.4,10.0
2020-04,Saskatchewan,Men+,25 years and over,64.2,375.2,8.9
2020-04,Saskatchewan,Men+,55 years and over,44.4,156.9,6.2
2020-04,Saskatchewan,Total - Gender,15 to 24 years,43.3,131.4,23.6
2020-04,Saskatchewan,Total - Gender,15 to 64 years,65.4,707.6,11.8
2020-04,Saskatchewan,Total - Gender,15 years and over,56.4,884.5,11.1
2020-04,Saskatchewan,Total - Gender,25 to 54 years,75.2,429.8,9.7
2020-04,Saskatchewan,Total - Gender,25 years and over,58.7,753.1,9.2
2020-04,Saskatchewan,Total - Gender,55 years and over,36.7,323.3,7.6
2020-04,Saskatchewan,Women+,15 to 24 years,40.4,63.1,28.7
2020-04,Saskatchewan,Women+,15 to 64 years,61.9,347.4,12.1
2020-04,Saskatchewan,Women+,15 years and over,51.4,441.0,12.1
2020-04,Saskatchewan,Women+,25 to 54 years,71.9,211.5,9.4
2020-04,Saskatchewan,Women+,25 years and over,53.2,377.9,9.5
